ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName
GO:0045766,positive regulation of angiogenesis,GO:1904018,positive regulation of vasculature development,GO:0051094,positive regulation of developmental process,GO:0050793,regulation of developmental process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045766,positive regulation of angiogenesis,GO:1904018,positive regulation of vasculature development,GO:0051240,positive regulation of multicellular organismal process,GO:0048518,positive regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045766,positive regulation of angiogenesis,GO:1904018,positive regulation of vasculature development,GO:0051240,positive regulation of multicellular organismal process,GO:0051239,regulation of multicellular organismal process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045766,positive regulation of angiogenesis,GO:1904018,positive regulation of vasculature development,GO:1901342,regulation of vasculature development,GO:2000026,regulation of multicellular organismal development,GO:0050793,regulation of developmental process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045766,positive regulation of angiogenesis,GO:1904018,positive regulation of vasculature development,GO:1901342,regulation of vasculature development,GO:2000026,regulation of multicellular organismal development,GO:0051239,regulation of multicellular organismal process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045785,positive regulation of cell adhesion,GO:0030155,regulation of cell adhesion,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045785,positive regulation of cell adhesion,GO:0048522,positive regulation of cellular process,GO:0048518,positive regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045785,positive regulation of cell adhesion,GO:0048522,positive regulation of cellular process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:0043467,regulation of generation of precursor metabolites and energy,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:0043467,regulation of generation of precursor metabolites and energy,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:0043470,regulation of carbohydrate catabolic process,GO:0006109,regulation of carbohydrate metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:0043470,regulation of carbohydrate catabolic process,GO:0009894,regulation of catabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:1900542,regulation of purine nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:1900542,regulation of purine nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:1900542,regulation of purine nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0051171,regulation of nitrogen compound metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:1900542,regulation of purine nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:1900542,regulation of purine nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:1900542,regulation of purine nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:1900542,regulation of purine nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0062012,regulation of small molecule metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0006110,regulation of glycolytic process,GO:1903578,regulation of ATP metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0009895,negative regulation of catabolic process,GO:0009892,negative regulation of metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0009895,negative regulation of catabolic process,GO:0009892,negative regulation of metabolic process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0009895,negative regulation of catabolic process,GO:0009894,regulation of catabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0010675,regulation of cellular carbohydrate metabolic process,GO:0006109,regulation of carbohydrate metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0010675,regulation of cellular carbohydrate metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0010675,regulation of cellular carbohydrate metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0009892,negative regulation of metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0009892,negative regulation of metabolic process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0048523,negative regulation of cellular process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0048523,negative regulation of cellular process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0045912,negative regulation of carbohydrate metabolic process,GO:0006109,regulation of carbohydrate metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0045912,negative regulation of carbohydrate metabolic process,GO:0009892,negative regulation of metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0010677,negative regulation of cellular carbohydrate metabolic process,GO:0045912,negative regulation of carbohydrate metabolic process,GO:0009892,negative regulation of metabolic process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0009892,negative regulation of metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0009892,negative regulation of metabolic process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0048523,negative regulation of cellular process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0048523,negative regulation of cellular process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0051171,regulation of nitrogen compound metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0006140,regulation of nucleotide metabolic process,GO:0062012,regulation of small molecule metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0051171,regulation of nitrogen compound metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,GO:0019219,regulation of nucleobase-containing compound metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0009892,negative regulation of metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0009892,negative regulation of metabolic process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0045820,negative regulation of glycolytic process,GO:1900543,negative regulation of purine nucleotide metabolic process,GO:0045980,negative regulation of nucleotide metabolic process,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
